%time,field.data0.header.seq,field.data0.header.stamp,field.data0.header.frame_id,field.data0.pose.position.x,field.data0.pose.position.y,field.data0.pose.position.z,field.data0.pose.orientation.x,field.data0.pose.orientation.y,field.data0.pose.orientation.z,field.data0.pose.orientation.w
1630047036637941132,1630047036,0,30306,3737.0,7473.0,1010.0,0.0,0.0,0.0,0.0
1630047036725360870,1630047036,0,30306,3722.0,7500.0,1004.0,0.0,0.0,0.0,0.0
1630047036835654799,1630047036,0,30306,3706.0,7523.0,1011.0,0.0,0.0,0.0,0.0
1630047036925109405,1630047036,0,30306,3691.0,7534.0,1009.0,0.0,0.0,0.0,0.0
1630047037025722528,1630047037,0,30306,3674.0,7542.0,1020.0,0.0,0.0,0.0,0.0
1630047037126906828,1630047037,0,30306,3657.0,7548.0,1024.0,0.0,0.0,0.0,0.0
1630047037227337478,1630047037,0,30306,3637.0,7546.0,1036.0,0.0,0.0,0.0,0.0
1630047037325399799,1630047037,0,30306,3623.0,7542.0,1046.0,0.0,0.0,0.0,0.0
1630047037426067525,1630047037,0,30306,3614.0,7542.0,1061.0,0.0,0.0,0.0,0.0
1630047037537090380,1630047037,0,30306,3602.0,7536.0,1086.0,0.0,0.0,0.0,0.0
1630047037625651260,1630047037,0,30306,3593.0,7532.0,1118.0,0.0,0.0,0.0,0.0
1630047037735627016,1630047037,0,30306,3611.0,7535.0,1091.0,0.0,0.0,0.0,0.0
1630047037826913464,1630047037,0,30306,3625.0,7542.0,1075.0,0.0,0.0,0.0,0.0
1630047037937013639,1630047037,0,30306,3624.0,7544.0,1056.0,0.0,0.0,0.0,0.0
1630047038027011231,1630047038,0,30306,3619.0,7546.0,1058.0,0.0,0.0,0.0,0.0
1630047038125745798,1630047038,0,30306,3616.0,7551.0,1064.0,0.0,0.0,0.0,0.0
1630047038236602606,1630047038,0,30306,3602.0,7552.0,1073.0,0.0,0.0,0.0,0.0
1630047038325457648,1630047038,0,30306,3592.0,7555.0,1092.0,0.0,0.0,0.0,0.0
1630047038435664174,1630047038,0,30306,3577.0,7559.0,1110.0,0.0,0.0,0.0,0.0
1630047038535677848,1630047038,0,30306,3556.0,7563.0,1133.0,0.0,0.0,0.0,0.0
1630047038624836451,1630047038,0,30306,3542.0,7569.0,1152.0,0.0,0.0,0.0,0.0
1630047038732852379,1630047038,0,30306,3574.0,7567.0,1123.0,0.0,0.0,0.0,0.0
1630047038825175734,1630047038,0,30306,3599.0,7563.0,1093.0,0.0,0.0,0.0,0.0
1630047038934740037,1630047038,0,30306,3608.0,7561.0,1068.0,0.0,0.0,0.0,0.0
1630047039024274379,1630047039,0,30306,3618.0,7561.0,1045.0,0.0,0.0,0.0,0.0
1630047039134713497,1630047039,0,30306,3616.0,7560.0,1023.0,0.0,0.0,0.0,0.0
1630047039234609208,1630047039,0,30306,3614.0,7564.0,1012.0,0.0,0.0,0.0,0.0
1630047039325292344,1630047039,0,30306,3613.0,7571.0,991.0,0.0,0.0,0.0,0.0
1630047039435386933,1630047039,0,30306,3614.0,7571.0,974.0,0.0,0.0,0.0,0.0
1630047039525212607,1630047039,0,30306,3613.0,7571.0,962.0,0.0,0.0,0.0,0.0
1630047039634647149,1630047039,0,30306,3608.0,7573.0,968.0,0.0,0.0,0.0,0.0
1630047039724137563,1630047039,0,30306,3631.0,7564.0,967.0,0.0,0.0,0.0,0.0
1630047039835309605,1630047039,0,30306,3646.0,7552.0,968.0,0.0,0.0,0.0,0.0
1630047039936154475,1630047039,0,30306,3659.0,7546.0,970.0,0.0,0.0,0.0,0.0
1630047040024859426,1630047040,0,30306,3669.0,7538.0,968.0,0.0,0.0,0.0,0.0
1630047040134870133,1630047040,0,30306,3673.0,7526.0,975.0,0.0,0.0,0.0,0.0
1630047040224961842,1630047040,0,30306,3675.0,7522.0,977.0,0.0,0.0,0.0,0.0
1630047040334993360,1630047040,0,30306,3668.0,7513.0,982.0,0.0,0.0,0.0,0.0
1630047040425690473,1630047040,0,30306,3664.0,7509.0,987.0,0.0,0.0,0.0,0.0
1630047040536687324,1630047040,0,30306,3662.0,7502.0,1004.0,0.0,0.0,0.0,0.0
1630047040634904117,1630047040,0,30306,3651.0,7495.0,1018.0,0.0,0.0,0.0,0.0
1630047040724374388,1630047040,0,30306,3665.0,7514.0,1022.0,0.0,0.0,0.0,0.0
