%time,field.data0.header.seq,field.data0.header.stamp,field.data0.header.frame_id,field.data0.pose.position.x,field.data0.pose.position.y,field.data0.pose.position.z,field.data0.pose.orientation.x,field.data0.pose.orientation.y,field.data0.pose.orientation.z,field.data0.pose.orientation.w
1630046733536113799,1630046733,0,30306,2772.0,3985.0,1236.0,0.0,0.0,0.0,0.0
1630046733625096942,1630046733,0,30306,2771.0,3988.0,1241.0,0.0,0.0,0.0,0.0
1630046733733515433,1630046733,0,30306,2767.0,3980.0,1249.0,0.0,0.0,0.0,0.0
1630046733826080643,1630046733,0,30306,2760.0,3980.0,1250.0,0.0,0.0,0.0,0.0
1630046733936349945,1630046733,0,30306,2754.0,3977.0,1259.0,0.0,0.0,0.0,0.0
1630046734025775721,1630046734,0,30306,2747.0,3985.0,1256.0,0.0,0.0,0.0,0.0
1630046734136611874,1630046734,0,30306,2739.0,3990.0,1261.0,0.0,0.0,0.0,0.0
1630046734226446819,1630046734,0,30306,2729.0,3996.0,1259.0,0.0,0.0,0.0,0.0
1630046734336073618,1630046734,0,30306,2720.0,4005.0,1265.0,0.0,0.0,0.0,0.0
1630046734425207593,1630046734,0,30306,2706.0,4014.0,1262.0,0.0,0.0,0.0,0.0
1630046734524881669,1630046734,0,30306,2692.0,4019.0,1247.0,0.0,0.0,0.0,0.0
1630046734636080113,1630046734,0,30306,2677.0,4027.0,1222.0,0.0,0.0,0.0,0.0
1630046734725224225,1630046734,0,30306,2690.0,4004.0,1235.0,0.0,0.0,0.0,0.0
1630046734837279563,1630046734,0,30306,2700.0,3988.0,1248.0,0.0,0.0,0.0,0.0
1630046734926902568,1630046734,0,30306,2704.0,3980.0,1249.0,0.0,0.0,0.0,0.0
1630046735036038135,1630046735,0,30306,2707.0,3972.0,1249.0,0.0,0.0,0.0,0.0
1630046735126015366,1630046735,0,30306,2713.0,3970.0,1236.0,0.0,0.0,0.0,0.0
1630046735235369788,1630046735,0,30306,2715.0,3971.0,1222.0,0.0,0.0,0.0,0.0
1630046735332174397,1630046735,0,30306,2716.0,3976.0,1215.0,0.0,0.0,0.0,0.0
1630046735431432905,1630046735,0,30306,2716.0,3977.0,1207.0,0.0,0.0,0.0,0.0
1630046735530429248,1630046735,0,30306,2715.0,3980.0,1198.0,0.0,0.0,0.0,0.0
1630046735621861661,1630046735,0,30306,2714.0,3982.0,1184.0,0.0,0.0,0.0,0.0
1630046735731067080,1630046735,0,30306,2727.0,3973.0,1196.0,0.0,0.0,0.0,0.0
1630046735821470832,1630046735,0,30306,2737.0,3965.0,1212.0,0.0,0.0,0.0,0.0
1630046735930963057,1630046735,0,30306,2749.0,3954.0,1222.0,0.0,0.0,0.0,0.0
1630046736031383034,1630046736,0,30306,2757.0,3943.0,1230.0,0.0,0.0,0.0,0.0
1630046736141311974,1630046736,0,30306,2765.0,3930.0,1237.0,0.0,0.0,0.0,0.0
1630046736231901902,1630046736,0,30306,2773.0,3922.0,1238.0,0.0,0.0,0.0,0.0
1630046736320673570,1630046736,0,30306,2777.0,3918.0,1238.0,0.0,0.0,0.0,0.0
1630046736430142044,1630046736,0,30306,2781.0,3915.0,1241.0,0.0,0.0,0.0,0.0
1630046736519772602,1630046736,0,30306,2777.0,3912.0,1248.0,0.0,0.0,0.0,0.0
1630046736628838754,1630046736,0,30306,2773.0,3914.0,1244.0,0.0,0.0,0.0,0.0
1630046736730084930,1630046736,0,30306,2763.0,3925.0,1269.0,0.0,0.0,0.0,0.0
1630046736830948489,1630046736,0,30306,2755.0,3936.0,1285.0,0.0,0.0,0.0,0.0
1630046736930945481,1630046736,0,30306,2749.0,3943.0,1304.0,0.0,0.0,0.0,0.0
1630046737042292640,1630046737,0,30306,2743.0,3946.0,1324.0,0.0,0.0,0.0,0.0
1630046737130924224,1630046737,0,30306,2739.0,3948.0,1350.0,0.0,0.0,0.0,0.0
1630046737221658854,1630046737,0,30306,2738.0,3950.0,1380.0,0.0,0.0,0.0,0.0
1630046737332059643,1630046737,0,30306,2737.0,3954.0,1402.0,0.0,0.0,0.0,0.0
1630046737422007762,1630046737,0,30306,2733.0,3952.0,1426.0,0.0,0.0,0.0,0.0
1630046737533003735,1630046737,0,30306,2727.0,3954.0,1441.0,0.0,0.0,0.0,0.0
1630046737631038548,1630046737,0,30306,2722.0,3953.0,1460.0,0.0,0.0,0.0,0.0
