%time,field.data0.header.seq,field.data0.header.stamp,field.data0.header.frame_id,field.data0.pose.position.x,field.data0.pose.position.y,field.data0.pose.position.z,field.data0.pose.orientation.x,field.data0.pose.orientation.y,field.data0.pose.orientation.z,field.data0.pose.orientation.w
1630047175629513166,1630047175,0,30306,2746.0,3907.0,536.0,0.0,0.0,0.0,0.0
1630047175739198455,1630047175,0,30306,2747.0,3927.0,550.0,0.0,0.0,0.0,0.0
1630047175828537842,1630047175,0,30306,2744.0,3939.0,558.0,0.0,0.0,0.0,0.0
1630047175936849156,1630047175,0,30306,2740.0,3948.0,574.0,0.0,0.0,0.0,0.0
1630047176028542970,1630047176,0,30306,2731.0,3953.0,592.0,0.0,0.0,0.0,0.0
1630047176139884487,1630047176,0,30306,2725.0,3954.0,608.0,0.0,0.0,0.0,0.0
1630047176228671452,1630047176,0,30306,2718.0,3960.0,625.0,0.0,0.0,0.0,0.0
1630047176318253798,1630047176,0,30306,2711.0,3964.0,643.0,0.0,0.0,0.0,0.0
1630047176429182640,1630047176,0,30306,2716.0,3966.0,670.0,0.0,0.0,0.0,0.0
1630047176526697428,1630047176,0,30306,2718.0,3968.0,692.0,0.0,0.0,0.0,0.0
1630047176628283940,1630047176,0,30306,2723.0,3970.0,712.0,0.0,0.0,0.0,0.0
1630047176727157544,1630047176,0,30306,2731.0,3980.0,742.0,0.0,0.0,0.0,0.0
1630047176838584517,1630047176,0,30306,2743.0,3990.0,765.0,0.0,0.0,0.0,0.0
1630047176927513103,1630047176,0,30306,2748.0,3998.0,786.0,0.0,0.0,0.0,0.0
1630047177038138857,1630047177,0,30306,2755.0,4007.0,811.0,0.0,0.0,0.0,0.0
1630047177127092806,1630047177,0,30306,2761.0,4014.0,834.0,0.0,0.0,0.0,0.0
1630047177228810349,1630047177,0,30306,2762.0,4021.0,845.0,0.0,0.0,0.0,0.0
1630047177336610603,1630047177,0,30306,2763.0,4023.0,859.0,0.0,0.0,0.0,0.0
1630047177426145662,1630047177,0,30306,2767.0,4024.0,863.0,0.0,0.0,0.0,0.0
1630047177535293792,1630047177,0,30306,2765.0,4029.0,864.0,0.0,0.0,0.0,0.0
1630047177627142447,1630047177,0,30306,2763.0,4030.0,879.0,0.0,0.0,0.0,0.0
1630047177724928147,1630047177,0,30306,2763.0,4021.0,827.0,0.0,0.0,0.0,0.0
1630047177836838531,1630047177,0,30306,2767.0,4007.0,766.0,0.0,0.0,0.0,0.0
1630047177925488775,1630047177,0,30306,2769.0,3996.0,716.0,0.0,0.0,0.0,0.0
1630047178036897582,1630047178,0,30306,2769.0,3987.0,670.0,0.0,0.0,0.0,0.0
1630047178126962072,1630047178,0,30306,2770.0,3973.0,626.0,0.0,0.0,0.0,0.0
1630047178236703386,1630047178,0,30306,2768.0,3964.0,585.0,0.0,0.0,0.0,0.0
1630047178327116606,1630047178,0,30306,2763.0,3957.0,557.0,0.0,0.0,0.0,0.0
1630047178437203440,1630047178,0,30306,2757.0,3957.0,528.0,0.0,0.0,0.0,0.0
1630047178526321630,1630047178,0,30306,2752.0,3955.0,505.0,0.0,0.0,0.0,0.0
1630047178637779947,1630047178,0,30306,2748.0,3958.0,489.0,0.0,0.0,0.0,0.0
1630047178726593361,1630047178,0,30306,2739.0,3952.0,451.0,0.0,0.0,0.0,0.0
1630047178837963057,1630047178,0,30306,2732.0,3947.0,423.0,0.0,0.0,0.0,0.0
1630047178936290169,1630047178,0,30306,2726.0,3943.0,401.0,0.0,0.0,0.0,0.0
1630047179027168690,1630047179,0,30306,2721.0,3942.0,386.0,0.0,0.0,0.0,0.0
1630047179137631972,1630047179,0,30306,2716.0,3941.0,374.0,0.0,0.0,0.0,0.0
1630047179226669224,1630047179,0,30306,2714.0,3936.0,364.0,0.0,0.0,0.0,0.0
1630047179337218871,1630047179,0,30306,2715.0,3933.0,363.0,0.0,0.0,0.0,0.0
1630047179427975772,1630047179,0,30306,2719.0,3936.0,360.0,0.0,0.0,0.0,0.0
1630047179537983237,1630047179,0,30306,2728.0,3938.0,348.0,0.0,0.0,0.0,0.0
1630047179628410585,1630047179,0,30306,2737.0,3941.0,350.0,0.0,0.0,0.0,0.0
1630047179737753737,1630047179,0,30306,2750.0,3945.0,365.0,0.0,0.0,0.0,0.0
1630047179826729695,1630047179,0,30306,2769.0,3951.0,392.0,0.0,0.0,0.0,0.0
1630047179927671667,1630047179,0,30306,2779.0,3960.0,411.0,0.0,0.0,0.0,0.0
1630047180027526422,1630047180,0,30306,2792.0,3962.0,429.0,0.0,0.0,0.0,0.0
