%time,field.data0.header.seq,field.data0.header.stamp,field.data0.header.frame_id,field.data0.pose.position.x,field.data0.pose.position.y,field.data0.pose.position.z,field.data0.pose.orientation.x,field.data0.pose.orientation.y,field.data0.pose.orientation.z,field.data0.pose.orientation.w
1630051796531433917,1630051796,0,30306,499.0,613.0,262.0,0.0,0.0,0.0,0.0
1630051796620021612,1630051796,0,30306,493.0,601.0,234.0,0.0,0.0,0.0,0.0
1630051796709620698,1630051796,0,30306,490.0,602.0,205.0,0.0,0.0,0.0,0.0
1630051796982438239,1630051796,0,30306,480.0,596.0,243.0,0.0,0.0,0.0,0.0
1630051796983938390,1630051796,0,30306,476.0,586.0,271.0,0.0,0.0,0.0,0.0
1630051797018437044,1630051796,0,30306,462.0,581.0,290.0,0.0,0.0,0.0,0.0
1630051797185963859,1630051797,0,30306,454.0,584.0,292.0,0.0,0.0,0.0,0.0
1630051797229026599,1630051797,0,30306,456.0,581.0,285.0,0.0,0.0,0.0,0.0
1630051797319472550,1630051797,0,30306,459.0,583.0,283.0,0.0,0.0,0.0,0.0
1630051797408182299,1630051797,0,30306,455.0,583.0,269.0,0.0,0.0,0.0,0.0
1630051797519315721,1630051797,0,30306,456.0,587.0,247.0,0.0,0.0,0.0,0.0
1630051797609273914,1630051797,0,30306,451.0,592.0,230.0,0.0,0.0,0.0,0.0
1630051797718876588,1630051797,0,30306,448.0,599.0,219.0,0.0,0.0,0.0,0.0
1630051797807850757,1630051797,0,30306,439.0,596.0,292.0,0.0,0.0,0.0,0.0
1630051797918360338,1630051797,0,30306,432.0,597.0,334.0,0.0,0.0,0.0,0.0
1630051798016855569,1630051797,0,30306,423.0,608.0,380.0,0.0,0.0,0.0,0.0
1630051798126404036,1630051798,0,30306,414.0,623.0,435.0,0.0,0.0,0.0,0.0
1630051798216922709,1630051798,0,30306,397.0,644.0,481.0,0.0,0.0,0.0,0.0
1630051798327078617,1630051798,0,30306,375.0,662.0,518.0,0.0,0.0,0.0,0.0
1630051798417066529,1630051798,0,30306,346.0,677.0,542.0,0.0,0.0,0.0,0.0
1630051798526818891,1630051798,0,30306,326.0,685.0,545.0,0.0,0.0,0.0,0.0
1630051798616483095,1630051798,0,30306,306.0,686.0,530.0,0.0,0.0,0.0,0.0
1630051798716000513,1630051798,0,30306,291.0,691.0,516.0,0.0,0.0,0.0,0.0
1630051798814381599,1630051798,0,30306,299.0,664.0,563.0,0.0,0.0,0.0,0.0
1630051798915487723,1630051798,0,30306,305.0,647.0,598.0,0.0,0.0,0.0,0.0
1630051799024876948,1630051798,0,30306,305.0,634.0,617.0,0.0,0.0,0.0,0.0
1630051799113659331,1630051799,0,30306,300.0,621.0,638.0,0.0,0.0,0.0,0.0
1630051799214129068,1630051799,0,30306,292.0,619.0,670.0,0.0,0.0,0.0,0.0
1630051799324722049,1630051799,0,30306,288.0,611.0,681.0,0.0,0.0,0.0,0.0
1630051799414054248,1630051799,0,30306,290.0,611.0,685.0,0.0,0.0,0.0,0.0
1630051799524574536,1630051799,0,30306,292.0,613.0,683.0,0.0,0.0,0.0,0.0
1630051799615155919,1630051799,0,30306,301.0,607.0,687.0,0.0,0.0,0.0,0.0
1630051799726330544,1630051799,0,30306,308.0,598.0,686.0,0.0,0.0,0.0,0.0
1630051799815080603,1630051799,0,30306,345.0,580.0,636.0,0.0,0.0,0.0,0.0
1630051799924497729,1630051799,0,30306,371.0,567.0,588.0,0.0,0.0,0.0,0.0
1630051800013599085,1630051799,0,30306,398.0,560.0,554.0,0.0,0.0,0.0,0.0
1630051800114368822,1630051800,0,30306,407.0,547.0,517.0,0.0,0.0,0.0,0.0
1630051800224452682,1630051800,0,30306,427.0,534.0,483.0,0.0,0.0,0.0,0.0
1630051800314261053,1630051800,0,30306,439.0,524.0,454.0,0.0,0.0,0.0,0.0
1630051800424908605,1630051800,0,30306,454.0,510.0,428.0,0.0,0.0,0.0,0.0
1630051800513526212,1630051800,0,30306,472.0,502.0,401.0,0.0,0.0,0.0,0.0
1630051800623809972,1630051800,0,30306,485.0,497.0,370.0,0.0,0.0,0.0,0.0
1630051800713731028,1630051800,0,30306,491.0,494.0,347.0,0.0,0.0,0.0,0.0
1630051800822980645,1630051800,0,30306,450.0,504.0,381.0,0.0,0.0,0.0,0.0
1630051800912382762,1630051800,0,30306,415.0,508.0,410.0,0.0,0.0,0.0,0.0
1630051801013941790,1630051800,0,30306,405.0,515.0,396.0,0.0,0.0,0.0,0.0
1630051801122863242,1630051801,0,30306,410.0,533.0,363.0,0.0,0.0,0.0,0.0
1630051801212854232,1630051801,0,30306,404.0,551.0,362.0,0.0,0.0,0.0,0.0
1630051801322995278,1630051801,0,30306,372.0,566.0,379.0,0.0,0.0,0.0,0.0
1630051801411852836,1630051801,0,30306,389.0,553.0,333.0,0.0,0.0,0.0,0.0
1630051801523019934,1630051801,0,30306,391.0,564.0,345.0,0.0,0.0,0.0,0.0
1630051801611354970,1630051801,0,30306,392.0,561.0,368.0,0.0,0.0,0.0,0.0
1630051801724667456,1630051801,0,30306,412.0,565.0,382.0,0.0,0.0,0.0,0.0
1630051801812853527,1630051801,0,30306,410.0,575.0,442.0,0.0,0.0,0.0,0.0
1630051801913191395,1630051801,0,30306,421.0,569.0,465.0,0.0,0.0,0.0,0.0
1630051802022710572,1630051801,0,30306,441.0,556.0,480.0,0.0,0.0,0.0,0.0
1630051802114134483,1630051802,0,30306,434.0,537.0,477.0,0.0,0.0,0.0,0.0
1630051802223121233,1630051802,0,30306,433.0,531.0,463.0,0.0,0.0,0.0,0.0
1630051802313496007,1630051802,0,30306,436.0,521.0,458.0,0.0,0.0,0.0,0.0
1630051802413819311,1630051802,0,30306,450.0,514.0,455.0,0.0,0.0,0.0,0.0
1630051802512053493,1630051802,0,30306,473.0,504.0,449.0,0.0,0.0,0.0,0.0
1630051802612475634,1630051802,0,30306,512.0,494.0,422.0,0.0,0.0,0.0,0.0
1630051802723589058,1630051802,0,30306,554.0,482.0,403.0,0.0,0.0,0.0,0.0
1630051802812476719,1630051802,0,30306,545.0,480.0,461.0,0.0,0.0,0.0,0.0
1630051802923041324,1630051802,0,30306,529.0,484.0,522.0,0.0,0.0,0.0,0.0
1630051803013135164,1630051802,0,30306,511.0,489.0,569.0,0.0,0.0,0.0,0.0
1630051803123600553,1630051803,0,30306,501.0,491.0,591.0,0.0,0.0,0.0,0.0
1630051803213133483,1630051803,0,30306,489.0,499.0,621.0,0.0,0.0,0.0,0.0
1630051803323115664,1630051803,0,30306,477.0,507.0,650.0,0.0,0.0,0.0,0.0
1630051803413032766,1630051803,0,30306,472.0,503.0,658.0,0.0,0.0,0.0,0.0
1630051803513233718,1630051803,0,30306,479.0,488.0,655.0,0.0,0.0,0.0,0.0
1630051803621994397,1630051803,0,30306,504.0,496.0,686.0,0.0,0.0,0.0,0.0
1630051803711819795,1630051803,0,30306,519.0,498.0,687.0,0.0,0.0,0.0,0.0
1630051803822392844,1630051803,0,30306,522.0,522.0,700.0,0.0,0.0,0.0,0.0
1630051803911649894,1630051803,0,30306,525.0,548.0,720.0,0.0,0.0,0.0,0.0
1630051804021156484,1630051803,0,30306,540.0,562.0,725.0,0.0,0.0,0.0,0.0
1630051804111326676,1630051804,0,30306,550.0,577.0,758.0,0.0,0.0,0.0,0.0
1630051804211795012,1630051804,0,30306,537.0,543.0,704.0,0.0,0.0,0.0,0.0
1630051804320782481,1630051804,0,30306,500.0,494.0,641.0,0.0,0.0,0.0,0.0
1630051804410909976,1630051804,0,30306,527.0,522.0,686.0,0.0,0.0,0.0,0.0
1630051804520972545,1630051804,0,30306,534.0,533.0,702.0,0.0,0.0,0.0,0.0
1630051804611032126,1630051804,0,30306,533.0,528.0,720.0,0.0,0.0,0.0,0.0
1630051804723315279,1630051804,0,30306,529.0,518.0,755.0,0.0,0.0,0.0,0.0
1630051804812399841,1630051804,0,30306,510.0,532.0,840.0,0.0,0.0,0.0,0.0
1630051804938133782,1630051804,0,30306,497.0,535.0,869.0,0.0,0.0,0.0,0.0
1630051805010190462,1630051804,0,30306,497.0,528.0,883.0,0.0,0.0,0.0,0.0
1630051805110831555,1630051805,0,30306,491.0,524.0,891.0,0.0,0.0,0.0,0.0
1630051805222014581,1630051805,0,30306,495.0,511.0,887.0,0.0,0.0,0.0,0.0
1630051805310911888,1630051805,0,30306,505.0,489.0,906.0,0.0,0.0,0.0,0.0
1630051805420821216,1630051805,0,30306,513.0,483.0,955.0,0.0,0.0,0.0,0.0
1630051805509368705,1630051805,0,30306,522.0,468.0,977.0,0.0,0.0,0.0,0.0
1630051805619534282,1630051805,0,30306,538.0,475.0,1025.0,0.0,0.0,0.0,0.0
1630051805710115631,1630051805,0,30306,555.0,486.0,1101.0,0.0,0.0,0.0,0.0
1630051805819794746,1630051805,0,30306,524.0,487.0,1102.0,0.0,0.0,0.0,0.0
1630051805919543330,1630051805,0,30306,496.0,481.0,1062.0,0.0,0.0,0.0,0.0
1630051806008604155,1630051805,0,30306,481.0,463.0,1036.0,0.0,0.0,0.0,0.0
1630051806119112891,1630051806,0,30306,462.0,455.0,1033.0,0.0,0.0,0.0,0.0
1630051806208087722,1630051806,0,30306,458.0,438.0,1032.0,0.0,0.0,0.0,0.0
1630051806318259137,1630051806,0,30306,469.0,417.0,990.0,0.0,0.0,0.0,0.0
1630051806409249212,1630051806,0,30306,514.0,437.0,1085.0,0.0,0.0,0.0,0.0
1630051806509144547,1630051806,0,30306,521.0,451.0,1120.0,0.0,0.0,0.0,0.0
1630051806618346912,1630051806,0,30306,517.0,446.0,1124.0,0.0,0.0,0.0,0.0
1630051806709093429,1630051806,0,30306,513.0,428.0,1117.0,0.0,0.0,0.0,0.0
1630051806816968277,1630051806,0,30306,510.0,427.0,1131.0,0.0,0.0,0.0,0.0
1630051806907663935,1630051806,0,30306,523.0,431.0,1139.0,0.0,0.0,0.0,0.0
1630051807022571432,1630051806,0,30306,550.0,419.0,1130.0,0.0,0.0,0.0,0.0
1630051807115493525,1630051807,0,30306,563.0,413.0,1146.0,0.0,0.0,0.0,0.0
1630051807215868921,1630051807,0,30306,566.0,401.0,1120.0,0.0,0.0,0.0,0.0
1630051807317086933,1630051807,0,30306,572.0,418.0,1200.0,0.0,0.0,0.0,0.0
1630051807405084051,1630051807,0,30306,575.0,414.0,1227.0,0.0,0.0,0.0,0.0
1630051807514825404,1630051807,0,30306,575.0,407.0,1244.0,0.0,0.0,0.0,0.0
1630051807615214270,1630051807,0,30306,580.0,401.0,1259.0,0.0,0.0,0.0,0.0
1630051807716420818,1630051807,0,30306,586.0,395.0,1272.0,0.0,0.0,0.0,0.0
1630051807815623675,1630051807,0,30306,585.0,413.0,1256.0,0.0,0.0,0.0,0.0
1630051807904828280,1630051807,0,30306,570.0,447.0,1278.0,0.0,0.0,0.0,0.0
1630051808015866174,1630051807,0,30306,554.0,479.0,1310.0,0.0,0.0,0.0,0.0
1630051808105790695,1630051808,0,30306,548.0,492.0,1320.0,0.0,0.0,0.0,0.0
1630051808216029794,1630051808,0,30306,549.0,491.0,1315.0,0.0,0.0,0.0,0.0
1630051808315775755,1630051808,0,30306,545.0,493.0,1299.0,0.0,0.0,0.0,0.0
1630051808405539796,1630051808,0,30306,544.0,508.0,1303.0,0.0,0.0,0.0,0.0
1630051808515744735,1630051808,0,30306,543.0,516.0,1320.0,0.0,0.0,0.0,0.0
1630051808604446382,1630051808,0,30306,540.0,526.0,1326.0,0.0,0.0,0.0,0.0
1630051808714809028,1630051808,0,30306,538.0,530.0,1343.0,0.0,0.0,0.0,0.0
1630051808804222989,1630051808,0,30306,513.0,508.0,1336.0,0.0,0.0,0.0,0.0
1630051808914111467,1630051808,0,30306,499.0,497.0,1335.0,0.0,0.0,0.0,0.0
1630051809014945066,1630051808,0,30306,486.0,495.0,1324.0,0.0,0.0,0.0,0.0
1630051809103749288,1630051809,0,30306,465.0,498.0,1331.0,0.0,0.0,0.0,0.0
1630051809214693854,1630051809,0,30306,445.0,511.0,1345.0,0.0,0.0,0.0,0.0
1630051809304071630,1630051809,0,30306,427.0,527.0,1374.0,0.0,0.0,0.0,0.0
1630051809415166798,1630051809,0,30306,405.0,534.0,1395.0,0.0,0.0,0.0,0.0
1630051809512906672,1630051809,0,30306,380.0,538.0,1424.0,0.0,0.0,0.0,0.0
1630051809604328989,1630051809,0,30306,361.0,540.0,1464.0,0.0,0.0,0.0,0.0
1630051809713619794,1630051809,0,30306,343.0,529.0,1494.0,0.0,0.0,0.0,0.0
1630051809804304226,1630051809,0,30306,355.0,516.0,1511.0,0.0,0.0,0.0,0.0
1630051809913677257,1630051809,0,30306,364.0,499.0,1514.0,0.0,0.0,0.0,0.0
1630051810014045732,1630051809,0,30306,375.0,491.0,1521.0,0.0,0.0,0.0,0.0
1630051810113880424,1630051810,0,30306,379.0,492.0,1545.0,0.0,0.0,0.0,0.0
1630051810214046977,1630051810,0,30306,380.0,488.0,1574.0,0.0,0.0,0.0,0.0
1630051810303510638,1630051810,0,30306,378.0,493.0,1599.0,0.0,0.0,0.0,0.0
1630051810413285436,1630051810,0,30306,385.0,494.0,1635.0,0.0,0.0,0.0,0.0
1630051812742483604,1630051812,0,30306,577.0,112.0,1408.0,0.0,0.0,0.0,0.0
1630051812810578141,1630051812,0,30306,541.0,224.0,1469.0,0.0,0.0,0.0,0.0
1630051812901866819,1630051812,0,30306,520.0,236.0,1483.0,0.0,0.0,0.0,0.0
1630051813012024200,1630051812,0,30306,506.0,243.0,1490.0,0.0,0.0,0.0,0.0
1630051813101950542,1630051813,0,30306,491.0,256.0,1506.0,0.0,0.0,0.0,0.0
1630051813211611593,1630051813,0,30306,501.0,226.0,1521.0,0.0,0.0,0.0,0.0
1630051813310903585,1630051813,0,30306,484.0,262.0,1531.0,0.0,0.0,0.0,0.0
1630051813422170002,1630051813,0,30306,450.0,301.0,1537.0,0.0,0.0,0.0,0.0
1630051813510390290,1630051813,0,30306,423.0,349.0,1544.0,0.0,0.0,0.0,0.0
1630051813599522056,1630051813,0,30306,404.0,388.0,1562.0,0.0,0.0,0.0,0.0
1630051813709557512,1630051813,0,30306,386.0,416.0,1585.0,0.0,0.0,0.0,0.0
1630051813799164942,1630051813,0,30306,397.0,434.0,1599.0,0.0,0.0,0.0,0.0
1630051813910293995,1630051813,0,30306,408.0,452.0,1628.0,0.0,0.0,0.0,0.0
1630051814009208377,1630051813,0,30306,417.0,474.0,1646.0,0.0,0.0,0.0,0.0
1630051814110621084,1630051814,0,30306,423.0,474.0,1674.0,0.0,0.0,0.0,0.0
1630051814210271167,1630051814,0,30306,426.0,477.0,1694.0,0.0,0.0,0.0,0.0
1630051814321254466,1630051814,0,30306,430.0,473.0,1698.0,0.0,0.0,0.0,0.0
1630051814410159645,1630051814,0,30306,451.0,476.0,1704.0,0.0,0.0,0.0,0.0
1630051814499965873,1630051814,0,30306,458.0,483.0,1726.0,0.0,0.0,0.0,0.0
1630051814610166147,1630051814,0,30306,456.0,484.0,1745.0,0.0,0.0,0.0,0.0
1630051814710928443,1630051814,0,30306,445.0,484.0,1747.0,0.0,0.0,0.0,0.0
1630051814809981301,1630051814,0,30306,457.0,473.0,1762.0,0.0,0.0,0.0,0.0
1630051814932859211,1630051814,0,30306,462.0,467.0,1773.0,0.0,0.0,0.0,0.0
1630051814998644898,1630051814,0,30306,460.0,455.0,1777.0,0.0,0.0,0.0,0.0
1630051815108505558,1630051815,0,30306,457.0,440.0,1768.0,0.0,0.0,0.0,0.0
1630051815201689615,1630051815,0,30306,462.0,424.0,1749.0,0.0,0.0,0.0,0.0
1630051815308329231,1630051815,0,30306,484.0,438.0,1812.0,0.0,0.0,0.0,0.0
1630051815408235629,1630051815,0,30306,501.0,446.0,1870.0,0.0,0.0,0.0,0.0
1630051815518242014,1630051815,0,30306,516.0,458.0,1936.0,0.0,0.0,0.0,0.0
1630051815607735409,1630051815,0,30306,519.0,469.0,1970.0,0.0,0.0,0.0,0.0
1630051815706755893,1630051815,0,30306,514.0,478.0,1991.0,0.0,0.0,0.0,0.0
1630051815817055900,1630051815,0,30306,506.0,474.0,2007.0,0.0,0.0,0.0,0.0
1630051815907667907,1630051815,0,30306,493.0,464.0,1968.0,0.0,0.0,0.0,0.0
1630051816018566183,1630051815,0,30306,474.0,454.0,1946.0,0.0,0.0,0.0,0.0
1630051816106869552,1630051816,0,30306,453.0,447.0,1928.0,0.0,0.0,0.0,0.0
1630051816216908610,1630051816,0,30306,444.0,435.0,1922.0,0.0,0.0,0.0,0.0
1630051816307612296,1630051816,0,30306,439.0,428.0,1910.0,0.0,0.0,0.0,0.0
1630051816396450378,1630051816,0,30306,437.0,422.0,1917.0,0.0,0.0,0.0,0.0
1630051816506431695,1630051816,0,30306,448.0,415.0,1962.0,0.0,0.0,0.0,0.0
1630051816596306301,1630051816,0,30306,444.0,400.0,1945.0,0.0,0.0,0.0,0.0
1630051816706676954,1630051816,0,30306,440.0,387.0,1926.0,0.0,0.0,0.0,0.0
1630051816805916213,1630051816,0,30306,448.0,382.0,1936.0,0.0,0.0,0.0,0.0
1630051816915761958,1630051816,0,30306,458.0,372.0,1928.0,0.0,0.0,0.0,0.0
1630051817004844374,1630051816,0,30306,462.0,367.0,1927.0,0.0,0.0,0.0,0.0
1630051817116425564,1630051817,0,30306,464.0,371.0,1925.0,0.0,0.0,0.0,0.0
1630051817205374644,1630051817,0,30306,463.0,368.0,1919.0,0.0,0.0,0.0,0.0
1630051817315243395,1630051817,0,30306,466.0,364.0,1907.0,0.0,0.0,0.0,0.0
1630051817404491310,1630051817,0,30306,457.0,354.0,1904.0,0.0,0.0,0.0,0.0
1630051817504165335,1630051817,0,30306,443.0,339.0,1904.0,0.0,0.0,0.0,0.0
1630051817614274305,1630051817,0,30306,435.0,323.0,1917.0,0.0,0.0,0.0,0.0
1630051817704257661,1630051817,0,30306,430.0,307.0,1923.0,0.0,0.0,0.0,0.0
1630051817814076304,1630051817,0,30306,416.0,307.0,1923.0,0.0,0.0,0.0,0.0
1630051817905020370,1630051817,0,30306,402.0,306.0,1932.0,0.0,0.0,0.0,0.0
1630051818014537515,1630051817,0,30306,394.0,306.0,1944.0,0.0,0.0,0.0,0.0
1630051818104654927,1630051818,0,30306,394.0,315.0,1942.0,0.0,0.0,0.0,0.0
1630051818204020881,1630051818,0,30306,399.0,314.0,1949.0,0.0,0.0,0.0,0.0
1630051818312836610,1630051818,0,30306,420.0,316.0,1941.0,0.0,0.0,0.0,0.0
1630051818403544306,1630051818,0,30306,453.0,323.0,1934.0,0.0,0.0,0.0,0.0
1630051818502386203,1630051818,0,30306,483.0,327.0,1954.0,0.0,0.0,0.0,0.0
1630051818612837253,1630051818,0,30306,518.0,338.0,1980.0,0.0,0.0,0.0,0.0
1630051818702937726,1630051818,0,30306,551.0,351.0,2016.0,0.0,0.0,0.0,0.0
1630051818812514063,1630051818,0,30306,573.0,365.0,2044.0,0.0,0.0,0.0,0.0
1630051818900681108,1630051818,0,30306,593.0,380.0,2091.0,0.0,0.0,0.0,0.0
1630051819000980008,1630051818,0,30306,603.0,376.0,2043.0,0.0,0.0,0.0,0.0
1630051819112297201,1630051819,0,30306,617.0,378.0,2013.0,0.0,0.0,0.0,0.0
1630051819201078013,1630051819,0,30306,640.0,381.0,1997.0,0.0,0.0,0.0,0.0
1630051819311319254,1630051819,0,30306,669.0,378.0,1973.0,0.0,0.0,0.0,0.0
1630051819399983487,1630051819,0,30306,615.0,355.0,2031.0,0.0,0.0,0.0,0.0
1630051819511244471,1630051819,0,30306,567.0,336.0,2073.0,0.0,0.0,0.0,0.0
1630051819601590183,1630051819,0,30306,552.0,348.0,2072.0,0.0,0.0,0.0,0.0
1630051819711547185,1630051819,0,30306,538.0,359.0,2065.0,0.0,0.0,0.0,0.0
1630051819809770301,1630051819,0,30306,541.0,364.0,2038.0,0.0,0.0,0.0,0.0
1630051819898906304,1630051819,0,30306,589.0,363.0,1998.0,0.0,0.0,0.0,0.0
1630051820010741914,1630051819,0,30306,640.0,381.0,1962.0,0.0,0.0,0.0,0.0
1630051820109085701,1630051820,0,30306,681.0,398.0,1933.0,0.0,0.0,0.0,0.0
1630051820210496631,1630051820,0,30306,730.0,420.0,1898.0,0.0,0.0,0.0,0.0
1630051820309533124,1630051820,0,30306,776.0,453.0,1867.0,0.0,0.0,0.0,0.0
1630051820399254746,1630051820,0,30306,799.0,489.0,1848.0,0.0,0.0,0.0,0.0
1630051820508653841,1630051820,0,30306,820.0,536.0,1831.0,0.0,0.0,0.0,0.0
1630051820598346281,1630051820,0,30306,847.0,574.0,1827.0,0.0,0.0,0.0,0.0
1630051820709798672,1630051820,0,30306,887.0,601.0,1830.0,0.0,0.0,0.0,0.0
1630051820807781573,1630051820,0,30306,967.0,620.0,1794.0,0.0,0.0,0.0,0.0
1630051820898396858,1630051820,0,30306,1044.0,622.0,1775.0,0.0,0.0,0.0,0.0
1630051821007971471,1630051820,0,30306,1123.0,605.0,1765.0,0.0,0.0,0.0,0.0
1630051821096931740,1630051821,0,30306,1195.0,581.0,1748.0,0.0,0.0,0.0,0.0
1630051821207094607,1630051821,0,30306,1265.0,552.0,1737.0,0.0,0.0,0.0,0.0
1630051821307263162,1630051821,0,30306,1326.0,527.0,1714.0,0.0,0.0,0.0,0.0
1630051821406993249,1630051821,0,30306,1363.0,489.0,1760.0,0.0,0.0,0.0,0.0
1630051821507605470,1630051821,0,30306,1404.0,467.0,1782.0,0.0,0.0,0.0,0.0
1630051821616925336,1630051821,0,30306,1435.0,453.0,1765.0,0.0,0.0,0.0,0.0
1630051821706218861,1630051821,0,30306,1493.0,462.0,1802.0,0.0,0.0,0.0,0.0
1630051821794961636,1630051821,0,30306,1578.0,512.0,1905.0,0.0,0.0,0.0,0.0
1630051821905319167,1630051821,0,30306,1629.0,536.0,1989.0,0.0,0.0,0.0,0.0
1630051822005208748,1630051821,0,30306,1685.0,566.0,2017.0,0.0,0.0,0.0,0.0
1630051822115950614,1630051822,0,30306,1747.0,599.0,2004.0,0.0,0.0,0.0,0.0
1630051822204650136,1630051822,0,30306,1809.0,613.0,1979.0,0.0,0.0,0.0,0.0
1630051822294537848,1630051822,0,30306,1861.0,626.0,1954.0,0.0,0.0,0.0,0.0
1630051822404654771,1630051822,0,30306,1915.0,651.0,1936.0,0.0,0.0,0.0,0.0
1630051822504843433,1630051822,0,30306,1962.0,665.0,1910.0,0.0,0.0,0.0,0.0
1630051822603967590,1630051822,0,30306,1995.0,664.0,1894.0,0.0,0.0,0.0,0.0
1630051822694746781,1630051822,0,30306,2027.0,638.0,1886.0,0.0,0.0,0.0,0.0
