%time,field.data0.header.seq,field.data0.header.stamp,field.data0.header.frame_id,field.data0.pose.position.x,field.data0.pose.position.y,field.data0.pose.position.z,field.data0.pose.orientation.x,field.data0.pose.orientation.y,field.data0.pose.orientation.z,field.data0.pose.orientation.w
1630046547327801746,1630046547,0,30306,1147.0,1049.0,1023.0,0.0,0.0,0.0,0.0
1630046547438743707,1630046547,0,30306,1155.0,1051.0,1005.0,0.0,0.0,0.0,0.0
1630046547527772386,1630046547,0,30306,1163.0,1049.0,981.0,0.0,0.0,0.0,0.0
1630046547626998910,1630046547,0,30306,1174.0,1048.0,953.0,0.0,0.0,0.0,0.0
1630046547734554803,1630046547,0,30306,1151.0,1065.0,981.0,0.0,0.0,0.0,0.0
1630046547825628752,1630046547,0,30306,1132.0,1085.0,1002.0,0.0,0.0,0.0,0.0
1630046547936188329,1630046547,0,30306,1113.0,1102.0,1027.0,0.0,0.0,0.0,0.0
1630046548026327755,1630046548,0,30306,1095.0,1117.0,1050.0,0.0,0.0,0.0,0.0
1630046548136698051,1630046548,0,30306,1087.0,1133.0,1066.0,0.0,0.0,0.0,0.0
1630046548225297139,1630046548,0,30306,1083.0,1141.0,1075.0,0.0,0.0,0.0,0.0
1630046548335538833,1630046548,0,30306,1079.0,1148.0,1084.0,0.0,0.0,0.0,0.0
1630046548435999837,1630046548,0,30306,1078.0,1150.0,1096.0,0.0,0.0,0.0,0.0
1630046548525427248,1630046548,0,30306,1082.0,1153.0,1109.0,0.0,0.0,0.0,0.0
1630046548636444113,1630046548,0,30306,1086.0,1148.0,1117.0,0.0,0.0,0.0,0.0
1630046548725739239,1630046548,0,30306,1082.0,1129.0,1132.0,0.0,0.0,0.0,0.0
1630046548835956112,1630046548,0,30306,1078.0,1117.0,1141.0,0.0,0.0,0.0,0.0
1630046548925882039,1630046548,0,30306,1068.0,1104.0,1164.0,0.0,0.0,0.0,0.0
1630046549026009582,1630046549,0,30306,1060.0,1101.0,1188.0,0.0,0.0,0.0,0.0
1630046549135523432,1630046549,0,30306,1054.0,1103.0,1204.0,0.0,0.0,0.0,0.0
1630046549224357879,1630046549,0,30306,1050.0,1109.0,1225.0,0.0,0.0,0.0,0.0
1630046549334932885,1630046549,0,30306,1050.0,1119.0,1236.0,0.0,0.0,0.0,0.0
1630046549424843101,1630046549,0,30306,1047.0,1130.0,1248.0,0.0,0.0,0.0,0.0
1630046549525115020,1630046549,0,30306,1044.0,1147.0,1263.0,0.0,0.0,0.0,0.0
1630046549634853776,1630046549,0,30306,1049.0,1164.0,1286.0,0.0,0.0,0.0,0.0
1630046549723467889,1630046549,0,30306,1051.0,1142.0,1285.0,0.0,0.0,0.0,0.0
1630046549834187965,1630046549,0,30306,1052.0,1123.0,1292.0,0.0,0.0,0.0,0.0
1630046549923722317,1630046549,0,30306,1055.0,1114.0,1283.0,0.0,0.0,0.0,0.0
1630046550033809975,1630046550,0,30306,1061.0,1108.0,1275.0,0.0,0.0,0.0,0.0
1630046550123231810,1630046550,0,30306,1068.0,1102.0,1266.0,0.0,0.0,0.0,0.0
1630046550233319163,1630046550,0,30306,1077.0,1104.0,1266.0,0.0,0.0,0.0,0.0
1630046550333659741,1630046550,0,30306,1082.0,1113.0,1269.0,0.0,0.0,0.0,0.0
1630046550423484841,1630046550,0,30306,1090.0,1111.0,1276.0,0.0,0.0,0.0,0.0
1630046550534252176,1630046550,0,30306,1101.0,1119.0,1272.0,0.0,0.0,0.0,0.0
1630046550623415844,1630046550,0,30306,1113.0,1129.0,1271.0,0.0,0.0,0.0,0.0
